((3205175, 3205228), 48.148148148148145)
((3205440, 3205493), 40.74074074074074)
((3205493, 3205546), 44.44444444444444)
((3205917, 3205970), 40.74074074074074)
((3206129, 3206182), 38.888888888888886)
((3206765, 3206818), 38.888888888888886)
((3206818, 3206871), 38.888888888888886)
((3206924, 3206977), 44.44444444444444)
((3206977, 3207030), 40.74074074074074)
((3207030, 3207083), 38.888888888888886)
((3207666, 3207719), 38.888888888888886)
((3207719, 3207772), 38.888888888888886)
((3207878, 3207931), 40.74074074074074)
((3207984, 3208037), 48.148148148148145)
((3208514, 3208567), 46.2962962962963)
((3208938, 3208991), 38.888888888888886)
((3209150, 3209203), 38.888888888888886)
((3209203, 3209256), 38.888888888888886)
((3209733, 3209786), 38.888888888888886)
((3209786, 3209839), 40.74074074074074)
((3209998, 3210051), 40.74074074074074)
((3210687, 3210740), 38.888888888888886)
((3211323, 3211376), 38.888888888888886)
((3211482, 3211535), 38.888888888888886)
((3211747, 3211800), 42.592592592592595)
((3211800, 3211853), 48.148148148148145)
((3211853, 3211906), 42.592592592592595)
((3212224, 3212277), 44.44444444444444)
((3212966, 3213019), 40.74074074074074)
((3213072, 3213125), 38.888888888888886)
((3213761, 3213814), 40.74074074074074)
((3213973, 3214026), 40.74074074074074)
((3214291, 3214344), 38.888888888888886)
((3214503, 3214556), 40.74074074074074)
((3214662, 3214715), 38.888888888888886)
((3214715, 3214768), 46.2962962962963)
((3214768, 3214821), 50.0)
((3214821, 3214874), 46.2962962962963)
((3214874, 3214927), 38.888888888888886)
((3214927, 3214980), 38.888888888888886)
((3215033, 3215086), 44.44444444444444)
((3215086, 3215139), 42.592592592592595)
((3215351, 3215404), 38.888888888888886)
((3215510, 3215563), 44.44444444444444)
((3215722, 3215775), 42.592592592592595)
((3215934, 3215987), 38.888888888888886)
((3216623, 3216676), 40.74074074074074)
((3217365, 3217418), 38.888888888888886)
((3217630, 3217683), 38.888888888888886)
((3218372, 3218425), 40.74074074074074)
((3218531, 3218584), 46.2962962962963)
((3218637, 3218690), 46.2962962962963)
((3219167, 3219220), 38.888888888888886)
((3219273, 3219326), 46.2962962962963)
((3219379, 3219432), 42.592592592592595)
((3219432, 3219485), 55.55555555555556)
((3219485, 3219538), 70.37037037037037)
((3219538, 3219591), 51.851851851851855)
((3219644, 3219697), 38.888888888888886)
((3221128, 3221181), 50.0)
((3221870, 3221923), 42.592592592592595)
((3224149, 3224202), 38.888888888888886)
((3224202, 3224255), 48.148148148148145)
((3225315, 3225368), 38.888888888888886)
((3225633, 3225686), 40.74074074074074)
((3226110, 3226163), 53.7037037037037)
((3226163, 3226216), 40.74074074074074)
((3226428, 3226481), 38.888888888888886)
((3226481, 3226534), 40.74074074074074)
((3226958, 3227011), 40.74074074074074)
((3227223, 3227276), 42.592592592592595)
((3227859, 3227912), 44.44444444444444)
((3228124, 3228177), 38.888888888888886)
((3228495, 3228548), 40.74074074074074)
((3228866, 3228919), 44.44444444444444)
((3228919, 3228972), 40.74074074074074)
((3229396, 3229449), 44.44444444444444)
((3229449, 3229502), 38.888888888888886)
((3229714, 3229767), 38.888888888888886)
((3229767, 3229820), 40.74074074074074)
((3230668, 3230721), 40.74074074074074)
((3231781, 3231834), 44.44444444444444)
((3231887, 3231940), 38.888888888888886)
((3231940, 3231993), 42.592592592592595)
((3233742, 3233795), 44.44444444444444)
((3234113, 3234166), 38.888888888888886)
((3234325, 3234378), 38.888888888888886)
((3234484, 3234537), 48.148148148148145)
((3234537, 3234590), 44.44444444444444)
((3234802, 3234855), 38.888888888888886)
((3235279, 3235332), 40.74074074074074)
((3236763, 3236816), 38.888888888888886)
((3237081, 3237134), 42.592592592592595)
((3237240, 3237293), 44.44444444444444)
((3237293, 3237346), 42.592592592592595)
((3237452, 3237505), 48.148148148148145)
((3237505, 3237558), 51.851851851851855)
((3238936, 3238989), 42.592592592592595)
((3238989, 3239042), 40.74074074074074)
((3239042, 3239095), 42.592592592592595)
((3239095, 3239148), 40.74074074074074)
((3239148, 3239201), 42.592592592592595)
((3239254, 3239307), 42.592592592592595)
((3239360, 3239413), 40.74074074074074)
((3239413, 3239466), 42.592592592592595)
((3239519, 3239572), 42.592592592592595)
((3239572, 3239625), 46.2962962962963)
((3239784, 3239837), 38.888888888888886)
((3239837, 3239890), 40.74074074074074)
((3239890, 3239943), 40.74074074074074)
((3239996, 3240049), 44.44444444444444)
((3240049, 3240102), 53.7037037037037)
((3240102, 3240155), 48.148148148148145)
((3240208, 3240261), 38.888888888888886)
((3240473, 3240526), 38.888888888888886)
((3240632, 3240685), 40.74074074074074)
((3240685, 3240738), 40.74074074074074)
((3240897, 3240950), 40.74074074074074)
((3242275, 3242328), 44.44444444444444)
((3242381, 3242434), 42.592592592592595)
((3242911, 3242964), 40.74074074074074)
((3243017, 3243070), 38.888888888888886)
((3243070, 3243123), 38.888888888888886)
((3243547, 3243600), 40.74074074074074)
((3243600, 3243653), 40.74074074074074)
((3243706, 3243759), 44.44444444444444)
((3244554, 3244607), 38.888888888888886)
((3244978, 3245031), 38.888888888888886)
((3245349, 3245402), 40.74074074074074)
((3246727, 3246780), 38.888888888888886)
((3247469, 3247522), 38.888888888888886)
((3248370, 3248423), 44.44444444444444)
((3248529, 3248582), 38.888888888888886)
((3249483, 3249536), 38.888888888888886)
((3249536, 3249589), 38.888888888888886)
((3250543, 3250596), 38.888888888888886)
((3251338, 3251391), 38.888888888888886)
((3251444, 3251497), 38.888888888888886)
((3251921, 3251974), 40.74074074074074)
((3252239, 3252292), 48.148148148148145)
((3252822, 3252875), 44.44444444444444)
((3253034, 3253087), 42.592592592592595)
((3253564, 3253617), 44.44444444444444)
((3253776, 3253829), 38.888888888888886)
((3254041, 3254094), 42.592592592592595)
((3254200, 3254253), 40.74074074074074)
((3254359, 3254412), 38.888888888888886)
((3254730, 3254783), 38.888888888888886)
((3255101, 3255154), 40.74074074074074)
((3255154, 3255207), 46.2962962962963)
((3255260, 3255313), 38.888888888888886)
((3255631, 3255684), 42.592592592592595)
((3255684, 3255737), 48.148148148148145)
((3255896, 3255949), 42.592592592592595)
((3256161, 3256214), 38.888888888888886)
((3256691, 3256744), 42.592592592592595)
((3257009, 3257062), 48.148148148148145)
((3257062, 3257115), 42.592592592592595)
((3258122, 3258175), 48.148148148148145)
((3258334, 3258387), 46.2962962962963)
((3259500, 3259553), 38.888888888888886)
((3260242, 3260295), 42.592592592592595)
((3261143, 3261196), 38.888888888888886)
((3261196, 3261249), 38.888888888888886)
((3262203, 3262256), 38.888888888888886)
((3263687, 3263740), 38.888888888888886)
((3263793, 3263846), 38.888888888888886)
((3263952, 3264005), 48.148148148148145)
((3264217, 3264270), 40.74074074074074)
((3264270, 3264323), 46.2962962962963)
((3264376, 3264429), 38.888888888888886)
((3264482, 3264535), 42.592592592592595)
((3264535, 3264588), 46.2962962962963)
((3264694, 3264747), 46.2962962962963)
((3264800, 3264853), 44.44444444444444)
((3265012, 3265065), 38.888888888888886)
((3265118, 3265171), 40.74074074074074)
((3265277, 3265330), 40.74074074074074)
((3265595, 3265648), 38.888888888888886)
((3265754, 3265807), 38.888888888888886)
((3265807, 3265860), 38.888888888888886)
((3266019, 3266072), 44.44444444444444)
((3266125, 3266178), 38.888888888888886)
((3266284, 3266337), 44.44444444444444)
((3266390, 3266443), 40.74074074074074)
((3266496, 3266549), 42.592592592592595)
((3267079, 3267132), 42.592592592592595)
((3267450, 3267503), 38.888888888888886)
((3267556, 3267609), 40.74074074074074)
((3267662, 3267715), 40.74074074074074)
((3267927, 3267980), 44.44444444444444)
((3267980, 3268033), 38.888888888888886)
((3268033, 3268086), 38.888888888888886)
((3268086, 3268139), 38.888888888888886)
((3268139, 3268192), 46.2962962962963)
((3269464, 3269517), 38.888888888888886)
((3272750, 3272803), 40.74074074074074)
((3273386, 3273439), 51.851851851851855)
((3273439, 3273492), 38.888888888888886)
((3274446, 3274499), 40.74074074074074)
((3274499, 3274552), 38.888888888888886)
((3274976, 3275029), 42.592592592592595)
((3275665, 3275718), 38.888888888888886)
((3275771, 3275824), 38.888888888888886)
((3276831, 3276884), 40.74074074074074)
((3277096, 3277149), 42.592592592592595)
((3277520, 3277573), 51.851851851851855)
((3277997, 3278050), 38.888888888888886)
((3280223, 3280276), 38.888888888888886)
((3281230, 3281283), 40.74074074074074)
((3281919, 3281972), 38.888888888888886)
((3282661, 3282714), 50.0)
((3282714, 3282767), 51.851851851851855)
((3282767, 3282820), 55.55555555555556)
((3282820, 3282873), 44.44444444444444)
((3282873, 3282926), 51.851851851851855)
((3282926, 3282979), 50.0)
((3282979, 3283032), 48.148148148148145)
((3283668, 3283721), 42.592592592592595)
((3283880, 3283933), 42.592592592592595)
((3283986, 3284039), 46.2962962962963)
((3284145, 3284198), 46.2962962962963)
((3284198, 3284251), 48.148148148148145)
((3285523, 3285576), 38.888888888888886)
((3285788, 3285841), 40.74074074074074)
((3286636, 3286689), 40.74074074074074)
((3287272, 3287325), 46.2962962962963)
((3288809, 3288862), 38.888888888888886)
((3288915, 3288968), 38.888888888888886)
((3289445, 3289498), 38.888888888888886)
((3289498, 3289551), 38.888888888888886)
((3289551, 3289604), 38.888888888888886)
((3291035, 3291088), 40.74074074074074)
((3291247, 3291300), 38.888888888888886)
((3292731, 3292784), 38.888888888888886)
((3293102, 3293155), 38.888888888888886)
((3293526, 3293579), 38.888888888888886)
((3294109, 3294162), 46.2962962962963)
((3294268, 3294321), 40.74074074074074)
((3294533, 3294586), 40.74074074074074)
((3294639, 3294692), 40.74074074074074)
((3294692, 3294745), 44.44444444444444)
((3295964, 3296017), 38.888888888888886)
((3296865, 3296918), 42.592592592592595)
((3297024, 3297077), 40.74074074074074)
((3298190, 3298243), 46.2962962962963)
((3298667, 3298720), 38.888888888888886)
((3299462, 3299515), 38.888888888888886)
((3300469, 3300522), 40.74074074074074)
((3300522, 3300575), 40.74074074074074)
((3300575, 3300628), 40.74074074074074)
((3300734, 3300787), 38.888888888888886)
((3301211, 3301264), 38.888888888888886)
((3302112, 3302165), 38.888888888888886)
((3302695, 3302748), 42.592592592592595)
((3302748, 3302801), 40.74074074074074)
((3302907, 3302960), 38.888888888888886)
((3303278, 3303331), 42.592592592592595)
((3304232, 3304285), 40.74074074074074)
((3304868, 3304921), 44.44444444444444)
((3305557, 3305610), 42.592592592592595)
((3305610, 3305663), 38.888888888888886)
((3305716, 3305769), 44.44444444444444)
((3306193, 3306246), 44.44444444444444)
((3306723, 3306776), 38.888888888888886)
((3307147, 3307200), 42.592592592592595)
((3308737, 3308790), 42.592592592592595)
((3308790, 3308843), 38.888888888888886)
((3309585, 3309638), 38.888888888888886)
((3310168, 3310221), 44.44444444444444)
((3310645, 3310698), 38.888888888888886)
((3310751, 3310804), 38.888888888888886)
((3310857, 3310910), 38.888888888888886)
((3310910, 3310963), 40.74074074074074)
((3311069, 3311122), 40.74074074074074)
((3313454, 3313507), 40.74074074074074)
((3315203, 3315256), 40.74074074074074)
((3315256, 3315309), 38.888888888888886)
((3315627, 3315680), 42.592592592592595)
((3315839, 3315892), 38.888888888888886)
((3316051, 3316104), 38.888888888888886)
((3316104, 3316157), 42.592592592592595)
((3316263, 3316316), 38.888888888888886)
((3316581, 3316634), 38.888888888888886)
((3316846, 3316899), 40.74074074074074)
((3317164, 3317217), 42.592592592592595)
((3317270, 3317323), 38.888888888888886)
((3317376, 3317429), 40.74074074074074)
((3317429, 3317482), 50.0)
((3317535, 3317588), 42.592592592592595)
((3317588, 3317641), 42.592592592592595)
((3317641, 3317694), 40.74074074074074)
((3318012, 3318065), 48.148148148148145)
((3318277, 3318330), 40.74074074074074)
((3318330, 3318383), 38.888888888888886)
((3318383, 3318436), 44.44444444444444)
((3318436, 3318489), 38.888888888888886)
((3318648, 3318701), 40.74074074074074)
((3318807, 3318860), 40.74074074074074)
((3318860, 3318913), 42.592592592592595)
((3319178, 3319231), 38.888888888888886)
((3319337, 3319390), 38.888888888888886)
((3319390, 3319443), 38.888888888888886)
((3319549, 3319602), 44.44444444444444)
((3319602, 3319655), 38.888888888888886)
((3320079, 3320132), 40.74074074074074)
((3320132, 3320185), 38.888888888888886)
((3320609, 3320662), 38.888888888888886)
((3320662, 3320715), 40.74074074074074)
((3321086, 3321139), 48.148148148148145)
((3323100, 3323153), 40.74074074074074)
((3323683, 3323736), 38.888888888888886)
((3323842, 3323895), 44.44444444444444)
((3325326, 3325379), 38.888888888888886)
((3325750, 3325803), 53.7037037037037)
((3325803, 3325856), 48.148148148148145)
((3325856, 3325909), 38.888888888888886)
((3325909, 3325962), 38.888888888888886)
((3326969, 3327022), 38.888888888888886)
((3327393, 3327446), 38.888888888888886)
((3327499, 3327552), 44.44444444444444)
((3327605, 3327658), 40.74074074074074)
((3327658, 3327711), 38.888888888888886)
((3328347, 3328400), 38.888888888888886)
((3328559, 3328612), 42.592592592592595)
((3328665, 3328718), 48.148148148148145)
((3328718, 3328771), 42.592592592592595)
((3328771, 3328824), 40.74074074074074)
((3328824, 3328877), 42.592592592592595)
((3329301, 3329354), 46.2962962962963)
((3329513, 3329566), 44.44444444444444)
((3329778, 3329831), 42.592592592592595)
((3329990, 3330043), 38.888888888888886)
((3330043, 3330096), 42.592592592592595)
((3330308, 3330361), 48.148148148148145)
((3330414, 3330467), 38.888888888888886)
((3330573, 3330626), 40.74074074074074)
((3330891, 3330944), 40.74074074074074)
((3330997, 3331050), 50.0)
((3331156, 3331209), 42.592592592592595)
((3331262, 3331315), 40.74074074074074)
((3331421, 3331474), 44.44444444444444)
((3331527, 3331580), 40.74074074074074)
((3331951, 3332004), 38.888888888888886)
((3332004, 3332057), 40.74074074074074)
((3333064, 3333117), 40.74074074074074)
((3333223, 3333276), 38.888888888888886)
((3333912, 3333965), 38.888888888888886)
((3334230, 3334283), 38.888888888888886)
((3334389, 3334442), 38.888888888888886)
((3334919, 3334972), 42.592592592592595)
((3336085, 3336138), 40.74074074074074)
((3336138, 3336191), 38.888888888888886)
((3336350, 3336403), 40.74074074074074)
((3336509, 3336562), 40.74074074074074)
((3336562, 3336615), 40.74074074074074)
((3336615, 3336668), 42.592592592592595)
((3336721, 3336774), 40.74074074074074)
((3336774, 3336827), 38.888888888888886)
((3337622, 3337675), 42.592592592592595)
((3337675, 3337728), 42.592592592592595)
((3337834, 3337887), 38.888888888888886)
((3337940, 3337993), 38.888888888888886)
((3339053, 3339106), 38.888888888888886)
((3339371, 3339424), 38.888888888888886)
((3341544, 3341597), 38.888888888888886)
((3342233, 3342286), 40.74074074074074)
((3342339, 3342392), 38.888888888888886)
((3343399, 3343452), 42.592592592592595)
((3345307, 3345360), 42.592592592592595)
((3345890, 3345943), 40.74074074074074)
((3345943, 3345996), 59.25925925925926)
((3345996, 3346049), 51.851851851851855)
((3346155, 3346208), 38.888888888888886)
((3347003, 3347056), 44.44444444444444)
((3347056, 3347109), 38.888888888888886)
((3347109, 3347162), 40.74074074074074)
((3347374, 3347427), 38.888888888888886)
((3347480, 3347533), 38.888888888888886)
((3347692, 3347745), 40.74074074074074)
((3347745, 3347798), 42.592592592592595)
((3348169, 3348222), 40.74074074074074)
((3348275, 3348328), 40.74074074074074)
((3348381, 3348434), 40.74074074074074)
((3348434, 3348487), 42.592592592592595)
((3348540, 3348593), 40.74074074074074)
((3348699, 3348752), 38.888888888888886)
((3348752, 3348805), 46.2962962962963)
((3348805, 3348858), 44.44444444444444)
((3348911, 3348964), 44.44444444444444)
((3349017, 3349070), 42.592592592592595)
((3349070, 3349123), 38.888888888888886)
((3349176, 3349229), 38.888888888888886)
((3349229, 3349282), 38.888888888888886)
((3349282, 3349335), 44.44444444444444)
((3349388, 3349441), 40.74074074074074)
((3349494, 3349547), 38.888888888888886)
((3349600, 3349653), 46.2962962962963)
((3349865, 3349918), 40.74074074074074)
((3349918, 3349971), 44.44444444444444)
((3349971, 3350024), 38.888888888888886)
((3350024, 3350077), 38.888888888888886)
((3350183, 3350236), 40.74074074074074)
((3350236, 3350289), 38.888888888888886)
((3350395, 3350448), 44.44444444444444)
((3350766, 3350819), 40.74074074074074)
((3350925, 3350978), 42.592592592592595)
((3351455, 3351508), 38.888888888888886)
((3352091, 3352144), 38.888888888888886)
((3352621, 3352674), 40.74074074074074)
((3352939, 3352992), 38.888888888888886)
((3353416, 3353469), 38.888888888888886)
((3354317, 3354370), 38.888888888888886)
((3355960, 3356013), 38.888888888888886)
((3356119, 3356172), 40.74074074074074)
((3356172, 3356225), 38.888888888888886)
((3356967, 3357020), 42.592592592592595)
((3357073, 3357126), 40.74074074074074)
((3357126, 3357179), 48.148148148148145)
((3357232, 3357285), 40.74074074074074)
((3357285, 3357338), 57.407407407407405)
((3357444, 3357497), 38.888888888888886)
((3357656, 3357709), 38.888888888888886)
((3357815, 3357868), 38.888888888888886)
((3357921, 3357974), 38.888888888888886)
((3358239, 3358292), 57.407407407407405)
((3359193, 3359246), 42.592592592592595)
((3359670, 3359723), 38.888888888888886)
((3359723, 3359776), 40.74074074074074)
((3359935, 3359988), 40.74074074074074)
((3360147, 3360200), 42.592592592592595)
((3360200, 3360253), 42.592592592592595)
((3360253, 3360306), 46.2962962962963)
((3360518, 3360571), 46.2962962962963)
((3360571, 3360624), 40.74074074074074)
((3360677, 3360730), 38.888888888888886)
((3360730, 3360783), 48.148148148148145)
((3360889, 3360942), 44.44444444444444)
((3360942, 3360995), 38.888888888888886)
((3361048, 3361101), 38.888888888888886)
((3361101, 3361154), 42.592592592592595)
((3361154, 3361207), 38.888888888888886)
((3361313, 3361366), 40.74074074074074)
((3361419, 3361472), 38.888888888888886)
((3361472, 3361525), 38.888888888888886)
((3361525, 3361578), 42.592592592592595)
((3361631, 3361684), 42.592592592592595)
((3362002, 3362055), 42.592592592592595)
((3362108, 3362161), 38.888888888888886)
((3362161, 3362214), 46.2962962962963)
((3362426, 3362479), 38.888888888888886)
((3362532, 3362585), 38.888888888888886)
((3362956, 3363009), 40.74074074074074)
((3363062, 3363115), 42.592592592592595)
((3363380, 3363433), 40.74074074074074)
((3363645, 3363698), 38.888888888888886)
((3363804, 3363857), 59.25925925925926)
((3363857, 3363910), 46.2962962962963)
((3363963, 3364016), 44.44444444444444)
((3364599, 3364652), 40.74074074074074)
((3365182, 3365235), 48.148148148148145)
((3365500, 3365553), 44.44444444444444)
((3366030, 3366083), 38.888888888888886)
((3366083, 3366136), 46.2962962962963)
((3366454, 3366507), 44.44444444444444)
((3367885, 3367938), 38.888888888888886)
((3368150, 3368203), 38.888888888888886)
((3368362, 3368415), 40.74074074074074)
((3369104, 3369157), 42.592592592592595)
((3369581, 3369634), 42.592592592592595)
((3369687, 3369740), 38.888888888888886)
((3370164, 3370217), 42.592592592592595)
((3370217, 3370270), 40.74074074074074)
((3370376, 3370429), 40.74074074074074)
((3370853, 3370906), 42.592592592592595)
((3371542, 3371595), 38.888888888888886)
((3372443, 3372496), 42.592592592592595)
((3372549, 3372602), 40.74074074074074)
((3372655, 3372708), 38.888888888888886)
((3373556, 3373609), 38.888888888888886)
((3373662, 3373715), 40.74074074074074)
((3373715, 3373768), 38.888888888888886)
((3373768, 3373821), 53.7037037037037)
((3373821, 3373874), 46.2962962962963)
((3373874, 3373927), 57.407407407407405)
((3374086, 3374139), 38.888888888888886)
((3374351, 3374404), 40.74074074074074)
((3374722, 3374775), 40.74074074074074)
((3374987, 3375040), 50.0)
((3375040, 3375093), 38.888888888888886)
((3375146, 3375199), 44.44444444444444)
((3375199, 3375252), 44.44444444444444)
((3375305, 3375358), 38.888888888888886)
((3375888, 3375941), 40.74074074074074)
((3376047, 3376100), 42.592592592592595)
((3376153, 3376206), 42.592592592592595)
((3376206, 3376259), 42.592592592592595)
((3376259, 3376312), 40.74074074074074)
((3376312, 3376365), 46.2962962962963)
((3376365, 3376418), 40.74074074074074)
((3376683, 3376736), 40.74074074074074)
((3377584, 3377637), 40.74074074074074)
((3377637, 3377690), 40.74074074074074)
((3377849, 3377902), 46.2962962962963)
((3378432, 3378485), 38.888888888888886)
((3379545, 3379598), 48.148148148148145)
((3380181, 3380234), 55.55555555555556)
((3380234, 3380287), 40.74074074074074)
((3380287, 3380340), 38.888888888888886)
((3380658, 3380711), 40.74074074074074)
((3380764, 3380817), 42.592592592592595)
((3381082, 3381135), 50.0)
((3381400, 3381453), 40.74074074074074)
((3381771, 3381824), 38.888888888888886)
((3381824, 3381877), 38.888888888888886)
((3381983, 3382036), 51.851851851851855)
((3382566, 3382619), 38.888888888888886)
((3382672, 3382725), 42.592592592592595)
((3382884, 3382937), 40.74074074074074)
((3382937, 3382990), 44.44444444444444)
((3383573, 3383626), 50.0)
((3384580, 3384633), 38.888888888888886)
((3384898, 3384951), 42.592592592592595)
((3384951, 3385004), 38.888888888888886)
((3385057, 3385110), 40.74074074074074)
((3385481, 3385534), 38.888888888888886)
((3385799, 3385852), 40.74074074074074)
((3385958, 3386011), 48.148148148148145)
((3386064, 3386117), 38.888888888888886)
((3386117, 3386170), 40.74074074074074)
((3386647, 3386700), 38.888888888888886)
((3386912, 3386965), 38.888888888888886)
((3387495, 3387548), 40.74074074074074)
((3387601, 3387654), 38.888888888888886)
((3387972, 3388025), 40.74074074074074)
((3388661, 3388714), 40.74074074074074)
((3388926, 3388979), 46.2962962962963)
((3389456, 3389509), 40.74074074074074)
((3389562, 3389615), 42.592592592592595)
((3390039, 3390092), 48.148148148148145)
((3390887, 3390940), 42.592592592592595)
((3390993, 3391046), 46.2962962962963)
((3391046, 3391099), 44.44444444444444)
((3391099, 3391152), 44.44444444444444)
((3391205, 3391258), 40.74074074074074)
((3391258, 3391311), 53.7037037037037)
((3391311, 3391364), 40.74074074074074)
((3391364, 3391417), 40.74074074074074)
((3391470, 3391523), 44.44444444444444)
((3391523, 3391576), 44.44444444444444)
((3391576, 3391629), 38.888888888888886)
((3391735, 3391788), 48.148148148148145)
((3392954, 3393007), 55.55555555555556)
((3393378, 3393431), 42.592592592592595)
((3393908, 3393961), 38.888888888888886)
((3394544, 3394597), 40.74074074074074)
((3394597, 3394650), 42.592592592592595)
((3394756, 3394809), 46.2962962962963)
((3394809, 3394862), 40.74074074074074)
((3395180, 3395233), 40.74074074074074)
((3395498, 3395551), 40.74074074074074)
((3395763, 3395816), 46.2962962962963)
((3395922, 3395975), 44.44444444444444)
((3396717, 3396770), 42.592592592592595)
((3397035, 3397088), 40.74074074074074)
((3397141, 3397194), 38.888888888888886)
((3397406, 3397459), 38.888888888888886)
((3397459, 3397512), 40.74074074074074)
((3397618, 3397671), 40.74074074074074)
((3397989, 3398042), 40.74074074074074)
((3398148, 3398201), 40.74074074074074)
((3398466, 3398519), 40.74074074074074)
((3398519, 3398572), 59.25925925925926)
((3398943, 3398996), 38.888888888888886)
((3399579, 3399632), 38.888888888888886)
((3400109, 3400162), 48.148148148148145)
((3400162, 3400215), 44.44444444444444)
((3400215, 3400268), 42.592592592592595)
((3400586, 3400639), 38.888888888888886)
((3400692, 3400745), 44.44444444444444)
((3400745, 3400798), 38.888888888888886)
((3401169, 3401222), 38.888888888888886)
((3401328, 3401381), 42.592592592592595)
((3401434, 3401487), 44.44444444444444)
((3401540, 3401593), 44.44444444444444)
((3401646, 3401699), 38.888888888888886)
((3401699, 3401752), 40.74074074074074)
((3401752, 3401805), 38.888888888888886)
((3401805, 3401858), 46.2962962962963)
((3401858, 3401911), 40.74074074074074)
((3401964, 3402017), 42.592592592592595)
((3402441, 3402494), 40.74074074074074)
((3402706, 3402759), 38.888888888888886)
((3402759, 3402812), 40.74074074074074)
((3402812, 3402865), 42.592592592592595)
((3402865, 3402918), 40.74074074074074)
((3403024, 3403077), 38.888888888888886)
((3403130, 3403183), 51.851851851851855)
((3403183, 3403236), 46.2962962962963)
((3403236, 3403289), 38.888888888888886)
((3403289, 3403342), 44.44444444444444)
((3403395, 3403448), 42.592592592592595)
((3403448, 3403501), 44.44444444444444)
((3403554, 3403607), 38.888888888888886)
((3403713, 3403766), 40.74074074074074)
((3403766, 3403819), 51.851851851851855)
((3403819, 3403872), 50.0)
((3403872, 3403925), 38.888888888888886)
((3403925, 3403978), 38.888888888888886)
((3404031, 3404084), 38.888888888888886)
((3404137, 3404190), 42.592592592592595)
((3404349, 3404402), 48.148148148148145)
((3404561, 3404614), 38.888888888888886)
((3404614, 3404667), 44.44444444444444)
((3404720, 3404773), 53.7037037037037)
((3404773, 3404826), 40.74074074074074)
((3404879, 3404932), 40.74074074074074)
((3405250, 3405303), 38.888888888888886)
((3405356, 3405409), 38.888888888888886)
((3405515, 3405568), 38.888888888888886)
((3405568, 3405621), 48.148148148148145)
((3405621, 3405674), 46.2962962962963)
((3405780, 3405833), 38.888888888888886)
((3405833, 3405886), 38.888888888888886)
((3405939, 3405992), 46.2962962962963)
((3405992, 3406045), 38.888888888888886)
((3406257, 3406310), 40.74074074074074)
((3406363, 3406416), 59.25925925925926)
((3406416, 3406469), 40.74074074074074)
((3406628, 3406681), 40.74074074074074)
((3406734, 3406787), 38.888888888888886)
((3406787, 3406840), 40.74074074074074)
((3406840, 3406893), 38.888888888888886)
((3406893, 3406946), 44.44444444444444)
((3407264, 3407317), 44.44444444444444)
((3407317, 3407370), 46.2962962962963)
((3407370, 3407423), 44.44444444444444)
((3407582, 3407635), 38.888888888888886)
((3407635, 3407688), 38.888888888888886)
((3407688, 3407741), 40.74074074074074)
((3407741, 3407794), 46.2962962962963)
((3407794, 3407847), 38.888888888888886)
((3407847, 3407900), 38.888888888888886)
((3407900, 3407953), 48.148148148148145)
((3408324, 3408377), 40.74074074074074)
((3408377, 3408430), 38.888888888888886)
((3408430, 3408483), 48.148148148148145)
((3408483, 3408536), 57.407407407407405)
((3408907, 3408960), 44.44444444444444)
((3409172, 3409225), 38.888888888888886)
((3409437, 3409490), 40.74074074074074)
((3409543, 3409596), 38.888888888888886)
((3409596, 3409649), 38.888888888888886)
((3409808, 3409861), 40.74074074074074)
((3409861, 3409914), 40.74074074074074)
((3409914, 3409967), 40.74074074074074)
((3410020, 3410073), 50.0)
((3410179, 3410232), 40.74074074074074)
((3410285, 3410338), 40.74074074074074)
((3410338, 3410391), 40.74074074074074)
((3410391, 3410444), 44.44444444444444)
((3410444, 3410497), 38.888888888888886)
((3410497, 3410550), 38.888888888888886)
((3410603, 3410656), 50.0)
((3410656, 3410709), 44.44444444444444)
((3410709, 3410762), 46.2962962962963)
((3410868, 3410921), 50.0)
((3410921, 3410974), 40.74074074074074)
((3411133, 3411186), 44.44444444444444)
((3411345, 3411398), 38.888888888888886)
((3411398, 3411451), 38.888888888888886)
((3411451, 3411504), 42.592592592592595)
((3411504, 3411557), 48.148148148148145)
((3411557, 3411610), 40.74074074074074)
((3411716, 3411769), 46.2962962962963)
((3411822, 3411875), 38.888888888888886)
((3412034, 3412087), 40.74074074074074)
((3412087, 3412140), 50.0)
((3412193, 3412246), 40.74074074074074)
((3412299, 3412352), 44.44444444444444)
((3412352, 3412405), 48.148148148148145)
((3412405, 3412458), 48.148148148148145)
((3412458, 3412511), 40.74074074074074)
((3412511, 3412564), 40.74074074074074)
((3412564, 3412617), 38.888888888888886)
((3412617, 3412670), 38.888888888888886)
((3412723, 3412776), 42.592592592592595)
((3412776, 3412829), 40.74074074074074)
((3412988, 3413041), 44.44444444444444)
((3413147, 3413200), 40.74074074074074)
((3413359, 3413412), 44.44444444444444)
((3413412, 3413465), 42.592592592592595)
((3413465, 3413518), 42.592592592592595)
((3413518, 3413571), 50.0)
((3413624, 3413677), 51.851851851851855)
((3413677, 3413730), 38.888888888888886)
((3413836, 3413889), 40.74074074074074)
((3413942, 3413995), 50.0)
((3414048, 3414101), 44.44444444444444)
((3414101, 3414154), 38.888888888888886)
((3414207, 3414260), 42.592592592592595)
((3414260, 3414313), 44.44444444444444)
((3414313, 3414366), 42.592592592592595)
